word,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
押え,27721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14900,12660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
八丁堀,27722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11387,-1,-1,19462,-1,-1,-1,-1,-1,-1,-1,-1,11831,-1,-1,-1,-1,-1,-1,-1,18415,-1,22966,-1
アカモミタケ,27723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
腐朽,27724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
南阿蘇,27725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
貴昭,27726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
クルド,27727,-1,14263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21835,-1
マイルズ,27728,-1,23054,-1,-1,-1,-1,-1,-1,8879,-1,-1,-1,-1,-1,-1,14616,13709,-1,-1,5898,7256,-1,9518,-1,-1,17757,-1,-1,-1,-1,-1,-1,-1,-1,-1
許可制,27729,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ガズペジオ,27730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
冀州,27731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
万座毛,27732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ガッチマン,27733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
売春,27734,13446,9380,23169,-1,18420,13914,14628,9126,3509,-1,3604,10018,-1,-1,8036,-1,-1,-1,-1,2010,2346,10822,-1,15815,-1,-1,11873,12790,24818,9501,-1,11966,-1,11136,-1
個体差,27735,-1,-1,-1,-1,-1,13198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2948,-1,-1,-1,22935
ごまかせる,27736,-1,-1,9628,-1,-1,-1,-1,11724,10244,-1,-1,24019,-1,-1,-1,9145,8565,7380,14853,-1,-1,11591,-1,-1,-1,-1,-1,-1,-1,12148,-1,23134,-1,-1,22141
研ぎ澄ます,27737,16266,-1,18632,-1,-1,21625,-1,-1,23159,5189,23778,-1,10508,23079,19310,10508,9854,22203,11246,-1,-1,7293,-1,-1,13219,24727,-1,-1,9344,-1,-1,17216,9104,-1,-1
パサッ,27738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
シルキー,27739,-1,-1,-1,-1,-1,-1,-1,-1,-1,10455,-1,-1,-1,-1,-1,18886,17707,5861,-1,-1,-1,-1,-1,-1,-1,16746,-1,-1,-1,-1,-1,-1,-1,-1,-1
老若,27740,-1,-1,-1,12877,-1,10378,-1,-1,-1,-1,-1,-1,-1,17487,15501,-1,-1,16799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12587,-1,-1,20036,16288,-1,-1
持ち合う,27741,-1,-1,-1,-1,-1,-1,-1,-1,-1,9608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
抱,27742,-1,-1,-1,213,-1,-1,17999,-1,24534,-1,-1,-1,-1,-1,-1,-1,-1,12954,-1,2122,2253,8474,-1,20055,12784,-1,-1,-1,-1,-1,-1,23030,-1,-1,-1
抗う,27743,13446,-1,19538,-1,-1,21913,-1,18092,15684,4307,16095,14149,10151,13623,20071,12513,11731,13092,4514,-1,-1,4247,-1,13636,8467,5294,-1,-1,4481,18652,2594,8075,2750,-1,-1
寒気,27744,20704,-1,18210,4442,-1,23517,22354,18630,18015,-1,18499,8046,16180,13528,5535,16180,15160,12999,8440,18562,17909,8020,-1,8184,16934,-1,14571,12395,8642,19186,-1,8281,7192,-1,20984
シャイン,27745,8967,-1,-1,-1,-1,-1,-1,-1,18613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12127,-1,-1,18175,-1,-1,-1,-1,-1,-1,-1,-1,-1
爆買い,27746,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
自傷,27747,-1,-1,-1,-1,-1,22874,-1,-1,18595,-1,19092,-1,-1,-1,-1,-1,-1,-1,-1,23333,-1,-1,-1,-1,-1,-1,-1,-1,20469,-1,-1,-1,18714,-1,19804
余程,27748,1629,-1,5448,2241,5989,5146,6373,7845,6752,720,5581,11727,3211,3836,1086,4624,4322,5671,9291,22981,24268,9221,-1,2184,4376,733,-1,-1,1407,8159,-1,13615,1307,-1,17803
入れ替わり,27749,8120,16376,19787,-1,-1,16052,-1,-1,-1,-1,-1,23039,23031,8330,10658,23031,21590,-1,13963,-1,-1,15225,-1,-1,-1,-1,-1,-1,9019,-1,-1,14382,7935,21333,23646
じんわり,27750,16266,-1,-1,-1,-1,22690,-1,-1,-1,6297,-1,-1,22401,-1,21952,22401,21005,-1,6859,-1,-1,1356,-1,-1,-1,2141,-1,-1,11607,-1,-1,12945,4648,-1,-1
事物,27751,-1,17009,-1,4232,17404,-1,-1,-1,-1,-1,-1,13247,-1,-1,10335,-1,-1,-1,-1,-1,-1,-1,-1,13650,-1,-1,1776,1640,-1,-1,-1,16847,-1,6958,8361
叫,27752,-1,-1,-1,313,-1,-1,13764,-1,13660,-1,-1,-1,-1,-1,5949,-1,-1,13589,-1,1486,1634,19699,-1,-1,18930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
自分事,27753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
エビチリ,27754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15138,-1,-1,-1,-1,-1,-1,-1,-1,-1
反社会的,27755,-1,-1,-1,-1,-1,12245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13909
花柄,27756,16266,-1,-1,-1,-1,17009,-1,-1,19412,-1,19935,-1,-1,-1,18849,-1,-1,-1,-1,-1,-1,20643,-1,-1,-1,-1,-1,-1,20978,-1,-1,22086,18065,-1,-1
一服,27757,10047,-1,14877,4084,-1,19053,15189,13612,11607,-1,11905,10084,19620,17562,7364,19620,18384,16873,12767,11525,12361,15020,-1,11023,18952,-1,-1,22724,17156,14181,-1,15483,9680,-1,-1
れんが,27758,2319,12971,-1,4531,13350,9617,15737,-1,-1,-1,8997,7340,19866,-1,5250,23973,22474,-1,23506,-1,-1,-1,-1,6053,-1,-1,8457,10294,5765,-1,-1,10800,11342,15255,-1
潤す,27759,20704,-1,-1,-1,-1,18820,-1,24520,21704,5417,22286,-1,22683,10857,19075,22683,21262,10440,13712,-1,-1,10796,-1,-1,-1,21873,-1,19438,9397,-1,-1,18307,8992,-1,-1
ざーっ,27760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
般若,27761,16266,18087,20560,14581,-1,24819,-1,-1,-1,-1,-1,18442,-1,-1,14796,-1,24070,10506,18173,-1,-1,-1,-1,18366,-1,-1,13252,14676,18333,-1,-1,11476,22417,16868,-1
ねたみ,27762,-1,-1,-1,-1,-1,-1,22510,-1,-1,-1,-1,-1,21864,-1,20484,21864,20502,-1,-1,18765,22825,-1,-1,19647,-1,17737,-1,-1,14789,-1,-1,-1,13568,-1,-1
バイオレット,27763,-1,-1,22137,-1,-1,-1,-1,14606,12672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12898,13606,-1,-1,-1,-1,23677,-1,-1,21262,15092,-1,-1,-1,-1,16167
愚痴る,27764,5383,-1,21099,-1,-1,18393,15427,-1,22440,6125,21562,-1,-1,-1,21811,-1,-1,-1,12098,-1,-1,14634,-1,-1,24659,-1,-1,-1,9306,-1,-1,18492,8122,-1,9473
拝聴,27765,-1,-1,-1,16215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23227,-1,-1,-1,19177,-1,-1
振り向ける,27766,-1,-1,-1,-1,-1,-1,-1,-1,-1,6942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ほくろ,27767,5687,-1,21166,10101,-1,16281,18897,2715,22088,-1,6911,20863,1880,5371,11112,1880,24471,22764,-1,-1,9559,17850,-1,13418,-1,8489,18266,20074,21507,2852,-1,17817,13562,19682,-1
言い合い,27768,20704,-1,24408,-1,-1,-1,-1,-1,24222,-1,24871,-1,-1,24522,17205,-1,-1,23571,13078,23017,24303,-1,-1,-1,-1,-1,-1,-1,10937,-1,-1,21617,8437,-1,11834
行きつく,27769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17533,-1,-1,-1,24536,22995,-1,-1,-1,-1,-1,-1,-1,-1,12862,19534,21782,-1,-1,-1,-1,-1,-1,-1
脱ぎ捨てる,27770,-1,-1,23082,-1,-1,-1,-1,22103,18676,2570,19176,11726,17038,19932,6165,17038,15967,19158,8771,-1,-1,6801,-1,12053,23762,-1,-1,-1,9273,22701,-1,7990,6612,-1,-1
髪質,27771,20704,-1,-1,-1,-1,11570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24614,-1,-1,-1,-1,-1,18886
襲名,27772,-1,6672,-1,-1,-1,-1,6377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18764,-1,-1,-1,-1,23720,8124,-1
心療,27774,16266,-1,-1,-1,-1,13201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
アイクリーム,27775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
養育費,27776,-1,-1,20146,-1,-1,9314,13093,18022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18577,-1,-1,-1,-1,-1
塗り直す,27777,20704,-1,-1,-1,-1,22857,-1,-1,21585,8209,22162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
警鐘,27778,-1,-1,-1,21770,-1,16679,-1,-1,-1,-1,-1,-1,24127,-1,-1,24127,22618,-1,19846,-1,-1,-1,-1,-1,-1,-1,10836,-1,11676,-1,-1,-1,14568,-1,-1
無色,27779,-1,16344,-1,17466,-1,21932,-1,-1,-1,-1,-1,-1,-1,-1,19602,-1,-1,-1,-1,-1,-1,19568,-1,-1,-1,-1,3320,3270,13850,-1,-1,-1,17518,14493,-1
バイヤー,27780,16266,-1,24798,-1,-1,13839,19553,20112,17180,-1,-1,-1,-1,-1,-1,-1,23825,-1,-1,9065,9282,-1,-1,-1,-1,19852,-1,-1,-1,20676,-1,22971,-1,-1,24443
有様,27781,-1,20344,22763,1204,-1,-1,10030,-1,14254,-1,-1,5541,-1,-1,3152,16470,15426,9489,6521,12871,14142,5684,-1,3217,8364,3704,7005,6098,-1,-1,7421,5827,-1,24937,-1
一石,27782,20704,-1,-1,10961,-1,21279,-1,-1,-1,-1,-1,-1,22770,-1,23425,22770,21345,-1,-1,17718,19903,-1,-1,-1,-1,-1,-1,-1,10298,-1,-1,20008,11696,-1,-1
楓,27783,-1,18456,3473,5533,24639,19123,19402,5783,13205,-1,13550,9401,6164,2075,15539,6164,5765,2005,15232,-1,23726,1248,20340,-1,18771,9272,9948,14561,12644,6021,-1,3851,22787,7911,-1
もちっ,27784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ローズヒップ,27785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24700,-1,-1,-1,-1,-1,-1,-1,-1,-1
っ気,27786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22822,21394,14498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19499,-1,-1,-1
ひしひし,27787,-1,-1,-1,-1,-1,15387,-1,-1,-1,4457,-1,18999,-1,-1,13254,-1,-1,-1,17019,-1,-1,-1,-1,19979,-1,3731,-1,-1,12148,-1,-1,19444,11440,-1,-1
フる,27788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
照準,27789,-1,10735,11430,24411,-1,22418,-1,11551,9368,-1,9611,12881,13564,-1,9614,13564,12717,-1,13852,7062,6711,13502,-1,15860,10992,-1,-1,-1,10324,11967,2020,8659,10671,12006,16521
変わり者,27790,20704,-1,-1,-1,-1,-1,16446,-1,9098,-1,9333,24423,18431,8491,12219,18431,17278,8173,-1,10866,12051,-1,-1,24606,13907,-1,-1,-1,10206,-1,-1,19692,10873,-1,-1
捨て身,27791,-1,-1,16395,-1,-1,-1,-1,23940,19681,-1,-1,-1,-1,-1,20319,10823,10154,20347,21881,-1,-1,-1,-1,-1,15853,-1,-1,-1,-1,24580,-1,-1,-1,-1,21296
至難,27792,16266,-1,-1,8590,-1,12217,14215,-1,15150,-1,15543,17730,11746,-1,11479,11746,11018,-1,-1,-1,-1,-1,-1,8610,-1,12411,-1,-1,10811,-1,-1,18536,13222,-1,-1
幅広,27793,20704,-1,-1,9275,-1,-1,-1,-1,-1,5878,-1,-1,-1,-1,18678,-1,-1,-1,-1,24028,22496,-1,-1,-1,-1,-1,21579,17422,17199,-1,-1,-1,-1,-1,-1
トリップ,27794,10047,22207,-1,-1,-1,10546,-1,11438,9508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6446,7777,-1,17841,-1,-1,6944,-1,-1,19481,11857,-1,-1,16861,-1,-1
抑うつ,27795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
受容体,27796,-1,-1,-1,-1,-1,19306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
欠損,27797,-1,14365,-1,-1,18310,15632,23850,-1,-1,-1,-1,-1,-1,-1,23380,-1,-1,-1,21046,23177,-1,22604,-1,-1,-1,-1,14620,11645,8807,-1,5464,-1,14533,17178,-1
彷徨う,27798,-1,-1,7281,-1,-1,-1,9479,7584,6316,-1,-1,5964,-1,-1,4733,13534,12688,7851,10507,-1,-1,11443,-1,4869,6147,1696,11647,10364,-1,7899,3958,10368,-1,24907,12995
小児科,27799,-1,-1,23810,-1,24231,9327,16140,18530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20221,-1,-1,-1,-1,-1,-1,19086,-1,-1,-1,13367,15739
ブルームバーグ,27800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
生みだす,27801,-1,-1,18723,-1,-1,-1,-1,24140,20028,-1,-1,16919,-1,-1,-1,10442,9789,-1,14597,-1,-1,-1,-1,-1,19607,23248,-1,-1,-1,24788,-1,18683,-1,-1,-1
狂人,27803,-1,-1,-1,3035,-1,-1,-1,22161,18590,-1,19087,8541,-1,-1,6454,-1,-1,-1,14401,4486,5167,-1,-1,8697,-1,-1,19459,20193,11173,22557,-1,12511,13280,-1,-1
ランブット,27804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
こなし,27805,-1,7832,-1,-1,-1,-1,24973,-1,16388,-1,16823,13835,10605,23630,-1,10605,9947,22728,-1,18119,17669,-1,-1,21839,-1,10031,-1,-1,8311,-1,-1,13583,10233,-1,-1
オナニー,27806,-1,-1,-1,-1,-1,6941,-1,9934,8526,-1,-1,18582,-1,-1,23108,-1,-1,-1,3281,14419,13321,44,-1,19813,-1,2835,-1,-1,-1,10324,-1,9779,3231,15937,-1
ケンシロウ,27807,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21019,-1
あっせん,27808,13446,13915,24352,10333,12051,12441,13880,-1,22095,-1,19416,19282,24800,20212,11049,24800,23242,19426,-1,15572,18121,-1,-1,19776,-1,20725,13845,23090,9805,-1,-1,19165,19546,16439,24714
トレードマーク,27809,20704,16867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22244,-1,-1,-1,-1,-1,-1,-1,5929,-1,-1,18977,-1,-1,-1,19793,13370,22310
新興国,27810,-1,-1,-1,-1,-1,13796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ビートルズ,27811,-1,6695,-1,-1,22175,21418,-1,8699,7511,-1,-1,24733,-1,-1,-1,-1,-1,-1,-1,-1,22828,-1,2287,-1,-1,19855,-1,-1,-1,9042,-1,-1,-1,8097,22376
ボーっと,27812,-1,-1,-1,-1,-1,-1,-1,-1,20865,-1,-1,-1,-1,-1,-1,22994,21554,14273,-1,19259,16927,4866,-1,-1,23810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
逃げ道,27813,20704,-1,13456,-1,-1,24036,16059,11954,10233,-1,10491,18075,8811,20148,13460,8811,8250,19363,11259,-1,-1,7762,-1,19634,11775,-1,-1,-1,8974,12379,-1,15455,7992,-1,23599
ザー,27814,-1,-1,-1,-1,-1,-1,-1,-1,23014,-1,-1,-1,-1,-1,-1,20564,19273,20229,-1,14990,16507,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
フィールドワーク,27815,8967,-1,-1,-1,-1,20602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12663,-1,-1,-1,-1,-1,-1,-1,-1,19344
塩基,27816,-1,7616,-1,-1,19393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7726,9997,-1,-1,-1,-1,-1,11082,-1
保守党,27817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13277,-1
阿波,27818,20704,7013,16922,-1,-1,-1,-1,13031,9893,-1,-1,10927,-1,-1,17262,20936,19617,21178,7978,21287,-1,-1,-1,12716,4476,1497,6140,7004,-1,13498,-1,15216,-1,6503,-1
火消し,27819,-1,-1,-1,-1,-1,-1,23601,-1,-1,-1,-1,-1,17643,-1,22604,17643,16538,-1,-1,-1,-1,-1,-1,-1,-1,-1,13869,23982,-1,-1,-1,-1,22611,-1,17222
ウザイ,27820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19637,18400,19938,-1,19529,22892,-1,-1,-1,15296,2162,-1,-1,-1,-1,-1,-1,-1,-1,-1
収拾,27821,10047,16527,19239,15919,-1,19265,24346,11266,9676,5244,9925,15011,15067,11985,11458,15067,14127,11529,13755,13980,14432,24489,-1,15993,17118,15739,24146,19877,9770,11701,-1,16137,9250,20130,23147
リトアニア,27822,16266,4662,-1,-1,-1,23812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18785,-1,3592,-1,-1,24203,-1,18548,-1,-1,9938,-1,-1,5971,8639
ポンドドル,27823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
同一性,27824,-1,-1,-1,-1,-1,16446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24397,-1,-1,-1,-1,-1,-1,-1,-1
マイノリティー,27825,-1,-1,-1,-1,-1,16332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18989,-1,-1,-1,22751,-1,-1,-1,-1,-1,-1,-1,-1,-1
掘り下げ,27826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13440,14324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
チー,27827,-1,17003,5832,6878,-1,-1,4735,2502,3358,-1,3450,22969,14721,8805,23721,14721,13810,8465,-1,17378,19581,-1,16328,11576,-1,-1,17801,20071,-1,2628,-1,20405,-1,15326,9398
総体,27828,-1,18160,-1,8699,21593,21618,23695,-1,-1,-1,-1,-1,-1,23057,20097,-1,-1,22181,19352,-1,-1,-1,-1,-1,-1,23564,12642,12742,-1,-1,-1,-1,18274,17161,-1
ライツ,27829,-1,15204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5236,-1,-1,22914,-1,-1,-1,-1,-1,-1,-1,-1,-1
金田,27830,-1,12118,7928,16914,-1,-1,4909,9825,-1,-1,-1,13034,-1,-1,-1,-1,-1,15628,18331,11484,-1,-1,20547,14157,-1,-1,-1,-1,-1,10209,-1,23623,-1,6745,-1
外敵,27831,20704,-1,24503,17681,-1,22553,-1,-1,-1,-1,-1,-1,18214,22266,20696,18214,17072,21412,18990,-1,-1,21291,-1,-1,21389,-1,14317,15223,10374,-1,9277,-1,15907,-1,19552
恋文,27832,-1,-1,24171,16885,-1,-1,22688,-1,24006,-1,24647,21009,-1,15853,16475,-1,-1,15230,24861,-1,-1,13264,-1,22749,-1,-1,18421,22563,23420,-1,-1,-1,17545,-1,-1
心機,27833,-1,-1,-1,-1,-1,20367,-1,-1,20115,-1,20657,-1,-1,-1,10115,-1,-1,24575,-1,-1,-1,-1,-1,-1,-1,-1,9452,14190,-1,-1,-1,-1,21838,-1,-1
口言葉,27834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
トール,27835,20704,9426,13704,-1,-1,21572,-1,4852,5447,-1,-1,-1,-1,-1,19265,13177,12352,424,24735,6706,8033,-1,8785,10557,20937,4412,-1,-1,4004,5063,-1,6744,-1,11295,22295
おねがい,27836,-1,-1,5009,-1,7181,1008,372,18363,-1,-1,-1,8548,-1,-1,-1,-1,-1,-1,6924,-1,-1,2343,9643,1697,23687,2794,12144,9762,-1,18917,9511,-1,-1,19265,7955
迷走,27837,16266,-1,-1,-1,-1,20858,-1,19473,24754,-1,-1,-1,23782,10496,-1,23782,22294,10093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21125,20025,-1,-1,20770,-1,20297
とっさ,27838,8967,-1,8084,3458,11101,14935,-1,11348,12330,-1,12645,4153,6727,7770,2100,6727,6291,7475,6450,20843,24735,14084,-1,15345,15872,4853,-1,22349,1992,11766,7699,3943,1863,-1,14709
研究家,27839,-1,-1,-1,9698,-1,21369,19455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22893
ずらり,27840,-1,-1,-1,-1,18124,15048,-1,-1,-1,2535,-1,-1,-1,-1,6015,-1,-1,-1,-1,-1,-1,-1,-1,8302,-1,2254,-1,-1,7943,-1,-1,8995,9743,-1,-1
煮沸,27841,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23568,-1,-1,-1,-1,-1,-1
編める,27842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
