word,hiragana,katakana,ANIME_JDRAMA_rank,CEJC_rank,ADNO,AOZORA_BUNKO,BCCWJ_LUW,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
フレンド,フレンド,フレンド,2,3,2,1,1,3,3,1,2,3,1,1,1,1,3,2,2,2,1,4,4,2,1,3,1,2,1,1,2,2,2,1,1,3,1,1,2,3,2,3,2,2,2,2,2,2,2,3,2,1,1,2,3,2,2,2,2
ヘ,ヘ,ヘ,2,1,3,1,1,1,1,1,3,4,1,3,1,1,1,4,4,4,2,3,3,3,1,1,1,4,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,3,1,2
ベール,ベール,ベール,2,1,3,1,2,2,2,2,3,3,1,3,1,1,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,3,4,3,1,3,2,2,2,1,2
まっしぐら,まっしぐら,マッシグラ,2,2,1,2,2,2,1,2,1,2,2,2,2,3,3,2,2,3,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1
ムショ,ムショ,ムショ,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,3,3,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
一真,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
上村,-,-,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
不毛,ふもう,フモウ,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,3,3,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,2
中盤,ちゅうばん,チュウバン,2,2,3,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,3,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,3,2,2,3,2,2,2,3,2,2,1,1,3,2,3,3,2
仙水,-,-,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
代官山,-,-,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
佐倉,さくら,サクラ,2,1,2,1,1,1,3,2,2,3,1,2,1,1,2,2,2,4,1,1,1,3,1,4,2,2,1,2,2,3,2,2,1,1,2,1,5,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,3
何ゆえ,なにゆえ,ナニユエ,2,1,1,1,1,1,1,4,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,4,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
使い捨て,つかいすて,ツカイステ,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2
倉本,くらもと,クラモト,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
冬休み,ふゆやすみ,フユヤスミ,2,3,1,1,2,2,2,2,2,2,2,1,2,4,2,2,2,4,2,1,1,2,2,1,1,2,1,2,2,3,2,2,2,1,2,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2
冷凍庫,れいとうこ,レイトウコ,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
処す,しょす,ショス,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
力添え,ちからぞえ,チカラゾエ,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,3,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1
勧告,かんこく,カンコク,2,2,3,2,3,3,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,1,1,2,2,1,2,2,1,2,3,2,2,1,2,2,1,2,2,2,2,2,4,2,2,2,3,2,2,1,2,2,2,3,2,3
半島,はんとう,ハントウ,2,3,4,3,2,4,3,1,2,2,2,3,2,1,3,2,2,1,1,2,2,3,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,4,3,4,4,3,5,3,3,3,3,2,2,1,3,2,1,4,3,3
厠,かわや,カワヤ,2,1,1,3,1,1,1,2,1,2,2,2,2,1,2,2,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1
受理,じゅり,ジュリ,2,1,2,1,1,3,3,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,4,4,2,3,3,3,3,3,3,3,2,2,1,1,2,2,2,1,2
同好会,どうこうかい,ドウコウカイ,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
天上,てんじょう,テンジョウ,2,1,2,3,2,2,1,1,2,3,3,3,2,1,3,2,2,1,2,2,2,2,2,1,3,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,3,2,3,3,1,2,2,1,1
宇宙服,うちゅうふく,ウチュウフク,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2
小瀬,-,-,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
常夏,とこなつ,トコナツ,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
平氏,へいし,ヘイシ,2,1,2,2,2,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
当局,とうきょく,トウキョク,2,1,4,3,3,4,3,2,3,3,3,3,1,2,3,1,1,2,1,4,4,4,1,1,3,2,1,2,2,2,3,3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,3,1,2,3,1,3,3,3
御屋形様,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
手代,てだい,テダイ,2,2,1,3,2,2,1,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
手術室,しゅじゅつしつ,シュジュツシツ,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
抜け道,ぬけみち,ヌケミチ,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,3,2,3,2,1,2,1,2,2,2,3,2,2,2,1,2,2,3,2,2,2,1,1,1
持って来い,もってこい,モッテコイ,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
搬入,はんにゅう,ハンニュウ,2,4,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1
攻,-,-,2,1,1,4,1,1,1,3,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,3,2,3,4,1
新美,-,-,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
未来人,みらいじん,ミライジン,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
本能寺,-,-,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
松尾,-,-,2,1,3,1,2,1,2,2,2,1,1,3,1,1,2,1,1,2,1,1,1,2,2,3,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,2
柏原,-,-,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1
桧山,-,-,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
極東,きょくとう,キョクトウ,2,1,3,2,2,3,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,3,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,2,4,2,2,2,2,2,1,1,2,2,2,3,1,1
欲張る,よくばる,ヨクバル,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2
治癒,ちゆ,チユ,2,1,2,2,2,3,3,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2,2,1,2,2,1,1,2,2,1,2,3,3,2,4,2,1,2,2,2,2,2,2,4,2,2,2,4,2,1,3,2,3,2,1,2
海苔,のり,ノリ,2,4,2,2,2,2,2,2,3,3,1,2,1,1,2,2,2,3,2,1,2,2,1,1,1,3,1,2,2,2,2,2,1,2,2,1,2,3,2,1,3,2,2,3,2,2,2,3,2,3,1,2,2,2,2,2,3
淡島,-,-,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
熟す,じゅくす,ジュクス,2,4,1,1,4,4,4,1,2,1,3,2,4,3,1,1,1,1,2,1,1,1,3,1,1,3,1,2,2,2,1,2,2,2,2,2,1,1,4,3,4,4,4,4,3,5,5,4,4,2,1,1,1,4,1,1,1
王位,おうい,オウイ,2,1,4,2,2,2,2,1,2,3,3,2,2,2,2,2,2,2,1,3,3,2,1,1,2,2,1,1,1,1,1,3,2,2,1,3,2,2,1,1,2,1,1,1,1,1,1,1,3,2,3,2,2,1,3,2,2
究,-,-,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
策士,さくし,サクシ,2,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
納屋,なや,ナヤ,2,1,1,3,2,2,1,3,3,3,3,2,1,2,3,1,1,2,1,3,3,1,1,1,3,2,1,2,2,2,2,1,1,2,1,1,2,3,2,1,2,2,2,3,2,2,2,2,2,2,1,2,1,2,1,2,2
紙芝居,かみしばい,カミシバイ,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2
美大,びだい,ビダイ,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
美帆,-,-,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
美蘭,-,-,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
羽織,はおり,ハオリ,2,2,1,4,2,2,2,2,1,1,1,3,2,2,3,2,2,2,1,1,2,2,1,1,3,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,3,1,2,1,1,1
脱がす,ぬがす,ヌガス,2,2,1,1,2,2,2,1,2,2,2,2,2,3,2,2,2,3,4,1,1,1,5,1,1,2,1,2,3,3,2,1,3,1,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,4,1,2,2
菜穂,-,-,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
藍沢,-,-,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
虐殺,ぎゃくさつ,ギャクサツ,2,1,3,2,2,3,3,2,3,3,3,2,2,1,3,2,2,1,2,4,4,3,1,2,2,2,1,1,2,2,2,2,2,3,2,2,3,1,3,2,3,3,3,2,3,3,3,2,3,3,3,2,3,2,3,2,2
認知,にんち,ニンチ,2,4,4,1,2,4,4,2,2,3,3,2,1,2,2,1,2,2,2,3,3,3,2,1,2,2,1,3,2,2,2,4,2,2,2,2,2,1,4,5,3,4,4,4,4,4,4,3,3,2,4,3,4,2,3,3,3
語り継ぐ,かたりつぐ,カタリツグ,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,3,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2
誰しも,だれしも,ダレシモ,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,3,2,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
諜報,ちょうほう,チョウホウ,2,2,3,1,1,2,2,1,2,3,3,2,2,1,2,2,2,1,2,4,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,2,3,1,2
負荷,ふか,フカ,2,2,3,1,3,3,4,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,3,1,1,2,1,2,2,2,1,3,2,3,2,3,2,3,3,4,2,3,3,3,3,3,3,3,3,2,4,2,3,3,3,3,3
近ごろ,ちかごろ,チカゴロ,2,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,2,2,1,1,1,2,1,1,3,2,1,2,1,1,3,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
選別,せんべつ,センベツ,2,2,2,1,2,2,2,2,2,2,2,1,3,2,2,3,3,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,3,3,1,3,3,3,3,3,2,3,3,3,2,3,2,1,2,2,2,2,1,2
銀色,ぎんいろ,ギンイロ,2,3,2,4,3,3,2,1,2,2,2,3,2,2,4,2,2,2,3,2,2,2,2,1,3,2,1,2,3,2,2,1,4,3,3,3,2,1,2,1,2,2,2,2,2,2,2,2,4,2,1,4,2,3,2,3,2
頑,かたくな,カタクナ,2,2,1,3,1,1,2,5,1,2,2,2,1,1,3,2,2,2,1,1,1,2,2,1,3,3,1,3,2,2,2,3,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,1,2
風穴,かざあな,カザアナ,2,1,1,1,1,1,1,1,2,2,2,1,4,2,1,4,4,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1
アルム,アルム,アルム,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
ウッド,ウッド,ウッド,2,2,3,1,1,2,3,2,3,3,1,3,1,1,2,2,2,3,1,4,4,3,1,4,2,2,1,1,1,2,1,1,1,3,1,1,4,3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,3,1,3,2,2
ウナギ,ウナギ,ウナギ,2,1,2,1,1,1,1,2,2,3,1,2,1,1,1,2,2,3,2,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2
オーディン,オーディン,オーディン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
お得,おとく,オトク,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1
カキ,カキ,カキ,2,1,2,1,1,1,1,2,2,3,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2
カルマ,カルマ,カルマ,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2
カンファレンス,カンファレンス,カンファレンス,2,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2
コーディネート,コーディネート,コーディネート,2,2,1,1,2,3,3,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,3,2,1,1,1,2,2,1,2,2
スイート,スイート,スイート,2,4,2,1,1,3,3,2,3,3,1,1,1,1,2,2,2,2,1,3,3,1,2,3,1,2,1,2,1,1,2,1,1,2,1,1,1,3,2,2,2,2,2,2,2,2,2,4,2,3,1,2,2,3,1,2,3
だらける,だらける,ダラケル,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,3,1,1,1,1,1,2,2,1,1,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1
なおも,なおも,ナオモ,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,3,3,1,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
はせる,はせる,ハセル,2,2,1,1,3,2,3,3,2,2,2,2,2,2,3,2,2,2,3,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,2,2,2,2,2,2,3,2,4,2,1,3,2,1,1
バラン,バラン,バラン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ビラ,ビラ,ビラ,2,2,2,1,1,2,2,3,2,2,1,2,1,1,1,2,2,2,3,2,2,3,1,2,4,2,1,2,2,3,2,1,1,2,1,1,2,3,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2
ほうける,ほうける,ホウケル,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ポット,ポット,ポット,2,3,2,1,2,3,3,1,2,2,1,2,1,1,3,2,2,2,2,3,3,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,4,3,2,3,2,2,2,2,2,2,3,2,2,1,2,2,3,2,3,3
マイル,マイル,マイル,2,3,4,3,1,3,3,1,3,3,1,3,1,1,3,2,2,2,1,4,4,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,2,2,2,2,3,2,3,1,3,3,2,4,4,3
マッカ,マッカ,マッカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
まっぴら,まっぴら,マッピラ,2,1,1,2,2,2,1,4,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1
やかん,やかん,ヤカン,2,2,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,1,2,2,3,2,2,2,4,2,2,3,3,2,1,3,2,3,4,3,2
やり過ごす,やりすごす,ヤリスゴス,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,3,2,3,2,2,2,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2
ゆがみ,ゆがみ,ユガミ,2,3,2,1,3,3,3,1,2,2,2,2,2,2,4,2,2,2,4,1,1,2,2,1,1,2,1,2,2,2,1,2,3,2,3,2,2,3,4,4,3,5,4,3,4,4,4,3,3,2,1,2,2,3,2,2,2
ラジコン,ラジコン,ラジコン,2,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3,2
ランダム,ランダム,ランダム,2,3,3,1,2,2,3,1,2,2,1,1,1,1,2,2,2,2,2,2,2,3,3,2,1,2,1,2,2,2,2,2,2,3,2,3,2,4,4,5,2,4,4,3,4,5,4,3,3,2,4,2,3,2,3,4,3
ランチャー,ランチャー,ランチャー,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2
リラ,リラ,リラ,2,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,4,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1
れんげ,れんげ,レンゲ,2,1,2,2,2,3,2,1,3,2,2,2,1,5,2,1,1,5,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,4,1,2,1,2,2,2,4,2,2,2,2,2,2,1,2,1,3,2,1,1
一匹狼,いっぴきおおかみ,イッピキオオカミ,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
三村,-,-,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1
