word,hiragana,katakana,YOUTUBE_FREQ_V3_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ
横線,おうせん,オウセン,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
潜める,ひそめる,ヒソメル,1,1,1,2,1,3,2,1,2,2,5,2,2,2,2,4,2,3,2,3,1,1,3,1,1,1,3,2,2,4,2,3,3,4,1,1
敬遠,けいえん,ケイエン,1,2,2,2,3,1,3,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1
かち,かち,カチ,1,2,4,4,4,4,5,4,4,2,3,4,4,2,2,2,4,4,2,4,5,5,4,2,4,2,3,4,4,2,4,4,4,2,4,4
肥える,こえる,コエル,1,2,1,2,1,1,2,3,3,2,3,2,2,2,1,2,2,2,2,2,1,1,2,1,4,2,3,2,2,2,3,1,2,2,2,2
中2,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
逆らえる,-,-,1,1,1,2,1,1,1,1,2,3,1,1,2,1,1,1,3,3,3,3,1,1,4,1,1,1,1,1,1,1,2,3,2,1,1,2
持ち味,もちあじ,モチアジ,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1
染み,しみ,シミ,1,3,1,2,1,2,4,1,2,2,1,3,2,2,2,4,2,2,2,3,2,2,4,1,1,2,3,3,3,3,2,1,3,4,1,1
あながち,あながち,アナガチ,1,2,1,1,1,1,2,1,1,1,3,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,4,1,2,3,1,1,2,3,1,1
優越,ゆうえつ,ユウエツ,1,1,2,1,3,2,1,1,1,2,1,2,2,2,2,3,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1
新田,しんでん,シンデン,1,2,4,3,2,1,2,4,3,2,1,2,3,1,5,2,1,1,5,3,1,1,1,2,3,1,1,3,3,1,3,1,3,1,4,2
きつね,きつね,キツネ,1,3,2,2,4,2,2,3,2,2,1,3,2,3,3,4,2,2,3,2,2,2,5,1,4,2,3,3,3,4,2,1,4,3,2,2
名残惜しい,なごりおしい,ナゴリオシイ,1,1,1,2,1,1,1,1,2,2,3,2,1,2,1,2,2,2,1,3,1,1,4,1,1,2,1,1,1,3,2,1,2,3,1,1
濃,のう,ノウ,1,2,2,5,5,2,2,1,4,4,4,4,4,5,4,3,5,5,4,4,3,3,1,1,1,4,5,5,4,1,4,4,2,2,2,2
美紀,-,-,1,1,1,3,1,1,1,3,3,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,1
見入る,みいる,ミイル,1,2,1,1,1,2,2,1,1,1,4,1,3,2,2,3,2,2,2,3,1,1,2,1,3,1,3,1,1,3,1,1,3,3,1,2
そうじ,そうじ,ソウジ,1,4,2,4,4,3,4,4,4,2,1,4,4,4,4,4,4,2,4,4,4,4,5,2,4,3,3,3,3,4,4,1,4,4,3,4
いじょう,いじょう,イジョウ,1,5,2,5,5,5,5,5,5,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
静香,-,-,1,1,2,3,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1
首都高,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
八戸,-,-,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1
奔放,ほんぽう,ホンポウ,1,3,2,1,3,1,2,1,1,2,4,2,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,3,2,2,2,1
舞妓,まいこ,マイコ,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
ポージング,ポージング,ポージング,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,1,1
アナベル,アナベル,アナベル,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1
隠れ家,かくれが,カクレガ,1,2,2,2,1,1,2,2,3,3,1,3,2,2,1,3,2,2,1,2,4,4,2,1,2,2,1,1,1,3,3,1,2,2,2,2
ごつい,ごつい,ゴツイ,1,3,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2,1,3,1,1,2,3,1,2
チューン,チューン,チューン,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,3,1,1,1,2
多妻,たさい,タサイ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1
首位,しゅい,シュイ,1,2,3,1,1,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,3,1
抑揚,よくよう,ヨクヨウ,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1
運動場,うんどうじょう,ウンドウジョウ,1,1,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2
弱音,よわね,ヨワネ,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,3,2,3,2,1,2,1,1,2,1,1,1,2,2,1,2,3,1,2
アド,アド,アド,1,2,2,2,1,1,2,2,2,3,1,1,1,1,1,2,2,2,1,2,1,1,1,2,3,2,3,2,2,3,2,1,3,1,2,2
振りかける,ふりかける,フリカケル,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,2
インディーズ,インディーズ,インディーズ,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,3,1
ヌンチャク,ヌンチャク,ヌンチャク,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3
城主,じょうしゅ,ジョウシュ,1,2,3,2,3,2,2,2,1,1,1,1,3,2,1,2,2,2,1,1,1,1,2,2,3,1,1,3,2,2,1,3,3,2,3,1
団塊,だんかい,ダンカイ,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ネガ,ネガ,ネガ,1,1,2,3,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,3,2,2,1,2,1,1,1,2,1
たより,たより,タヨリ,1,3,2,2,1,3,3,2,2,4,1,4,3,4,4,4,4,4,4,3,4,3,4,1,3,3,2,3,3,4,2,4,2,4,2,2
ツマミ,ツマミ,ツマミ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
入線,にゅうせん,ニュウセン,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
各人,かくじん,カクジン,1,1,2,1,3,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1
肺活量,はいかつりょう,ハイカツリョウ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
痙攣,けいれん,ケイレン,1,1,2,1,3,2,2,2,2,2,1,3,3,1,1,4,1,1,1,4,2,2,5,2,3,1,2,2,2,3,2,3,4,4,2,1
ビッチ,ビッチ,ビッチ,1,2,2,2,1,1,3,2,3,3,1,3,1,3,3,1,3,3,3,2,3,3,1,1,1,2,4,1,1,2,3,1,2,2,1,1
更地,さらち,サラチ,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2
鳳凰,ほうおう,ホウオウ,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2
ゴンドラ,ゴンドラ,ゴンドラ,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,3,1,1,2,2,1,2,2,2,2
配り,くばり,クバリ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
アイコンタクト,アイコンタクト,アイコンタクト,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1
なま,なま,ナマ,1,5,5,4,5,5,4,5,4,2,5,5,5,5,5,3,5,5,2,4,2,2,5,3,5,2,3,5,5,5,5,5,5,5,5,5
枯れ,-,-,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1
掛け合い,かけあい,カケアイ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2
カント,カント,カント,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,3,3,1,2,1,2,1,2,2
学内,がくない,ガクナイ,1,3,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,3,2,1
客層,きゃくそう,キャクソウ,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2
ざわつく,ざわつく,ザワツク,1,1,1,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3,1,1,2,1,2,2,4,1,1,3,1,3,2,3,1,1
大本営,だいほんえい,ダイホンエイ,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
得策,とくさく,トクサク,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,1,1,3,2,1,2,2,1,1
防波堤,ぼうはてい,ボウハテイ,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1
農業者,-,-,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
フラップ,フラップ,フラップ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2
コメディー,コメディー,コメディー,1,2,2,1,1,1,2,1,2,3,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1
フロス,フロス,フロス,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
道教,どうきょう,ドウキョウ,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,1,1,1,2,1
開演,かいえん,カイエン,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2
小粒,こつぶ,コツブ,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1
ジー,ジー,ジー,1,1,3,1,1,1,1,2,1,4,1,1,3,1,1,1,2,2,2,1,2,2,1,3,3,3,1,1,1,1,1,1,2,1,1,1
ぶっこむ,ぶっこむ,ブッコム,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
心残り,こころのこり,ココロノコリ,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,3,1,1
アルツハイマー病,アルツハイマーびょう,アルツハイマービョウ,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
小まめ,こまめ,コマメ,1,2,1,1,1,2,3,1,1,1,3,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,2,1,4,1,2,1,2
ポカリ,ポカリ,ポカリ,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ハハハハハハハ,ははははははは,ハハハハハハハ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
バックボーン,バックボーン,バックボーン,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
殲滅,せんめつ,センメツ,1,1,2,3,2,1,1,2,2,2,1,2,2,3,3,2,3,3,3,2,2,2,2,1,2,2,1,1,1,4,2,5,3,2,2,2
唖然,あぜん,アゼン,1,2,1,1,3,2,2,1,1,1,4,1,3,1,1,4,1,1,1,3,1,1,2,1,3,1,2,1,1,4,1,4,3,3,1,2
ピューン,ぴゅーん,ピューン,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
フィナンシャル,フィナンシャル,フィナンシャル,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
乗務,じょうむ,ジョウム,1,2,3,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,3,1
ボロクソ,ボロクソ,ボロクソ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
寝ぼける,ねぼける,ネボケル,1,1,1,3,1,1,1,2,2,3,1,1,2,1,1,3,3,3,3,3,1,1,3,1,2,3,2,1,1,1,2,1,2,1,1,1
ムック,ムック,ムック,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2
倍返し,ばいがえし,バイガエシ,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1
天照,-,-,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
紋,もん,モン,1,2,3,2,4,2,2,2,2,2,1,2,3,2,1,3,2,3,5,2,5,5,1,1,3,2,5,4,4,3,2,4,3,2,3,5
小6,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ウワァァッ,うわぁぁっ,ウワァァッ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
チャチャ,チャチャ,チャチャ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1
ゲルマン,ゲルマン,ゲルマン,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
聖職者,せいしょくしゃ,セイショクシャ,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,2,1,1,2,2,1,2,1,1,1,1,1
フィレンツェ,フィレンツェ,フィレンツェ,1,1,3,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1
ベルサイユ,ベルサイユ,ベルサイユ,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2
ワイルズ,ワイルズ,ワイルズ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
卑しい,いやしい,イヤシイ,1,1,1,2,1,2,1,2,2,2,4,2,3,2,2,3,2,2,2,2,1,1,3,1,3,2,2,3,3,2,2,1,2,2,1,1
天然痘,てんねんとう,テンネントウ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
なーるほど,なーるほど,ナールホド,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
時代劇,じだいげき,ジダイゲキ,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2
ルフィ,るふぃ,ルフィ,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
最高神,さいこうしん,サイコウシン,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
稲作,いなさく,イナサク,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2
後醍醐,-,-,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
坂上,-,-,1,1,2,2,1,1,1,3,1,1,1,1,2,1,1,2,1,1,3,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1
端折る,はしょる,ハショル,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2
聖武,-,-,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
天罰,てんばつ,テンバツ,1,1,1,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,3,2,2,1,1
焼き討ち,やきうち,ヤキウチ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
咎,とが,トガ,1,1,1,1,4,1,1,1,1,2,1,1,2,1,1,3,1,1,1,2,2,2,1,1,1,1,3,2,2,1,1,1,2,1,1,1
風水,ふうすい,フウスイ,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1
わきまえる,わきまえる,ワキマエル,1,1,1,2,1,2,2,2,3,3,4,3,3,3,2,3,3,3,2,2,1,1,3,1,3,3,4,3,3,3,3,1,2,3,1,1
商売人,しょうばいにん,ショウバイニン,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
美声,びせい,ビセイ,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1
手下,てした,テシタ,1,1,2,3,3,1,1,3,4,4,1,4,3,3,3,3,3,3,3,2,4,4,4,1,3,3,1,1,1,3,4,1,3,2,2,2
使わす,つかわす,ツカワス,1,3,1,2,1,1,1,3,1,1,3,1,2,1,1,2,2,2,2,1,1,1,1,1,3,1,3,2,2,2,1,1,2,1,1,1
逸する,いっする,イッスル,1,1,1,1,1,1,2,1,1,2,4,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,3,2,3,1,1,2,3,1,1
見計らう,みはからう,ミハカラウ,1,2,1,2,1,2,2,2,1,2,4,2,2,1,2,3,1,2,2,3,1,1,3,1,2,2,1,1,1,3,1,1,3,3,1,1
含有量,がんゆうりょう,ガンユウリョウ,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
オカン,オカン,オカン,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
セーバー,せーばー,セーバー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
抽象化,ちゅうしょうか,チュウショウカ,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
八百屋,やおや,ヤオヤ,1,3,1,2,3,1,2,2,1,2,1,2,2,3,3,3,3,3,3,2,1,1,1,1,2,1,1,2,2,2,1,3,2,3,1,2
引き継ぎ,ひきつぎ,ヒキツギ,1,4,3,2,1,1,2,1,2,2,1,2,1,1,3,2,1,2,3,2,2,2,2,1,1,2,1,1,1,2,2,3,1,2,1,2
観賞,かんしょう,カンショウ,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,4,4,2,1,3,2,2,2,2
ポツン,ポツン,ポツン,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,2
牡丹,ぼたん,ボタン,1,2,2,1,3,2,2,2,2,2,1,2,2,3,3,3,3,3,3,2,1,1,1,1,2,1,2,3,3,2,2,1,2,2,2,1
悲劇的,ひげきてき,ヒゲキテキ,1,1,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1
河田,かわた,カワタ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
ゴールキーパー,ゴールキーパー,ゴールキーパー,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1
さなか,さなか,サナカ,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,3,3,1,1,1,2,1,1,1,2,3,1,1,1,2,1,2,1,2,1
包囲網,ほういもう,ホウイモウ,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
ナイル,ナイル,ナイル,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,2,1
手巻き,てまき,テマキ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
純金,じゅんきん,ジュンキン,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2
うおーっ,うおーっ,ウオーッ,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
受粉,じゅふん,ジュフン,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1
イチゴ味,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
森永,-,-,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
敗因,はいいん,ハイイン,1,2,1,2,1,1,1,3,1,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1
新体操,しんたいそう,シンタイソウ,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1
マグナム,マグナム,マグナム,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1
ニョロニョロ,ニョロニョロ,ニョロニョロ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ねるねるねるね,ねるねるねるね,ネルネルネルネ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
タンドリー,たんどりー,タンドリー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
休眠,きゅうみん,キュウミン,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,1,2,2,1
厳禁,げんきん,ゲンキン,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,3,2,2,1,1
ラザニア,ラザニア,ラザニア,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1
入れ歯,いれば,イレバ,1,2,1,1,1,1,3,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1
てんぞ,てんぞ,テンゾ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
内職,ないしょく,ナイショク,1,2,1,2,3,1,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
ウォッチング,ウォッチング,ウォッチング,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
