term,reading_frequency
高山,22247
売り込む,22248
妙案,22249
コマンド,22250
柿,22251
肴,22252
持ち続ける,22253
屈折,22254
我慢ならない,22255
代替,22256
ずっと前に,22257
ケチャップ,22258
避難所,22259
生物学,22260
平伏す,22261
泣き笑い,22262
天と地,22263
ビンタ,22264
土壌,22265
役割分担,22266
旧知,22267
一因,22268
訳の分からない,22269
作曲,22270
失策,22271
装備品,22272
方言,22273
黒光り,22274
八本,22275
ぷっと,22276
身を固める,22277
春先,22278
成長期,22279
食用,22280
水辺,22281
内気,22282
作業中,22283
余人,22284
びっくりするほど,22285
移り変わる,22286
なんてことない,22287
長いあいだ,22288
至るところ,22289
ニセモノ,22290
呑みこむ,22291
ニワトリ,22292
いくぶん,22293
焼き鳥,22294
はずみ,22295
かがやく,22296
でかける,22297
けなす,22298
このひと,22299
出来損ない,22300
結び目,22301
瀬戸際,22302
火を放つ,22303
皆の者,22304
お次,22305
掴み取る,22306
一挙に,22307
押し開ける,22308
商売人,22309
呼び掛ける,22310
発表会,22311
巻物,22312
小便,22313
間取り,22314
貴人,22315
引き払う,22316
コント,22317
タイツ,22318
相対的,22319
押収,22320
再認識,22321
哀願,22322
皮肉にも,22323
嫌らしい,22324
ゴリゴリ,22325
その旨,22326
ファスナー,22327
親交,22328
神代,22329
綺麗さっぱり,22330
許可証,22331
バスト,22332
竜王,22333
捗る,22334
休憩室,22335
同日,22336
総数,22337
リハーサル,22338
決裂,22339
人参,22340
冷え込む,22341
下劣,22342
見せ付ける,22343
ばい,22344
表札,22345
レディー,22346
所為,22347
ニート,22348
後ろ暗い,22349
仮眠,22350
ダウンロード,22351
生みだす,22352
滑り,22353
御心,22354
銘柄,22355
独,22356
音楽家,22357
口径,22358
軒,22359
発生源,22360
とど,22361
崩れ,22362
経験豊富,22363
育て上げる,22364
居,22365
張り付ける,22366
想像に難くない,22367
端くれ,22368
こうすると,22369
再戦,22370
パジャマ姿,22371
目を回す,22372
人間社会,22373
血迷う,22374
足元を見る,22375
安置,22376
渡り,22377
先読み,22378
鈍器,22379
働き者,22380
ひいき,22381
のみこむ,22382
たったいま,22383
近ごろ,22384
ハエ,22385
いかつい,22386
ことわざ,22387
止め,22388
ぱちん,22389
いい子にする,22390
もうすこし,22391
めざす,22392
いっとき,22393
永,22394
ごろ,22395
逆ギレ,22396
日暮れ,22397
おすすめ,22398
しょげる,22399
ぴかぴか,22400
はかる,22401
厳,22402
砲台,22403
目を覆う,22404
格安,22405
母性,22406
前言撤回,22407
くつくつ,22408
寝具,22409
威,22410
株式会社,22411
狂わす,22412
吊り上がる,22413
やか,22414
仙人,22415
正当防衛,22416
媚,22417
茜色,22418
楽観,22419
謀略,22420
チャック,22421
一日も早い,22422
タグ,22423
物量,22424
落差,22425
天命,22426
カクテル,22427
初戦,22428
喉を通る,22429
仕送り,22430
的を射る,22431
開けっ放す,22432
育児,22433
日にち,22434
ＩＮ,22435
伯爵夫人,22436
大技,22437
ぐっしょり,22438
失意,22439
偏屈,22440
目鼻立ち,22441
裁判長,22442
下回る,22443
抑揚のない,22444
車窓,22445
撃ち殺す,22446
多過ぎる,22447
ギブアップ,22448
地蔵,22449
ありがたく思う,22450
曲がりなりにも,22451
射つ,22452
新生,22453
丸み,22454
武官,22455
女帝,22456
煙る,22457
愛くるしい,22458
隷属,22459
弄する,22460
ガーゼ,22461
恫喝,22462
無制限,22463
性格悪い,22464
解毒,22465
計略,22466
勘当,22467
口が悪い,22468
暗黙の了解,22469
渡し,22470
量る,22471
つもりで言う,22472
尤も,22473
エントリー,22474
欠如,22475
火星,22476
ジョッキ,22477
口先だけ,22478
美男子,22479
牛丼,22480
あだ,22481
墓標,22482
対比,22483
現在地,22484
直に,22485
ほどこす,22486
ごまかし,22487
つめたい,22488
ひとりひとり,22489
ワナ,22490
デ,22491
はげる,22492
６つ,22493
ほうき,22494
ガマン,22495
ついばむ,22496
いまいましい,22497
のびのび,22498
いちど,22499
だいすき,22500
ちっちゃな,22501
濡れ,22502
ひる,22503
鉤爪,22504
怒りを買う,22505
腕利き,22506
札幌,22507
労働力,22508
アイコンタクト,22509
女友達,22510
目安,22511
隣同士,22512
戦い抜く,22513
五度,22514
質問攻め,22515
後退る,22516
いくらも,22517
誘拐事件,22518
肌触り,22519
ぽろり,22520
秀才,22521
雑務,22522
鉄則,22523
再構築,22524
逢瀬,22525
身を沈める,22526
煉獄,22527
狩,22528
白金,22529
苺,22530
清,22531
命題,22532
後を継ぐ,22533
養成,22534
一ミリ,22535
汚らしい,22536
矢印,22537
マイナー,22538
取り去る,22539
渡辺,22540
中佐,22541
連盟,22542
小刀,22543
国連,22544
南国,22545
出しゃばる,22546
舞台に立つ,22547
縮,22548
妄言,22549
最弱,22550
気長,22551
陰険,22552
目を瞠る,22553
後れを取る,22554
猫背,22555
文字列,22556
愛娘,22557
安眠,22558
整頓,22559
厳選,22560
偉人,22561
奉納,22562
叫び出す,22563
付随,22564
欲しいだけ,22565
身振り手振り,22566
家計,22567
跳び上がる,22568
内ポケット,22569
善い,22570
うじうじ,22571
防護,22572
その代り,22573
講じる,22574
曳く,22575
併せ持つ,22576
資格がない,22577
頬が緩む,22578
ドカン,22579
似顔絵,22580
鳳,22581
巨木,22582
ひどすぎる,22583
デキ,22584
おあいこ,22585
ハーッ,22586
ちかい,22587
あらい,22588
織,22589
文句をつける,22590
ぐるぐる巻き,22591
今ひとつ,22592
しし,22593
とがめる,22594
つま,22595
みつかる,22596
やむ,22597
たあ,22598
しばたたく,22599
なんともいえない,22600
不誠実,22601
どさり,22602
喉を潤す,22603
罰せられる,22604
曲る,22605
決然,22606
大家さん,22607
鬱,22608
喫する,22609
オーブン,22610
髪形,22611
纏,22612
ファーストキス,22613
大掛かり,22614
交替,22615
人を見る目,22616
症候群,22617
息女,22618
たらしめる,22619
鉈,22620
注射器,22621
半人前,22622
塗装,22623
起き出す,22624
技法,22625
本編,22626
第一章,22627
受け渡し,22628
下ネタ,22629
連れ回す,22630
陽子,22631
持ち手,22632
腰を折る,22633
見物人,22634
漏れ,22635
華やぐ,22636
一般論,22637
実行犯,22638
身を挺する,22639
込み入る,22640
飛びのく,22641
超高速,22642
訳が分からない,22643
一向,22644
鉢合わせる,22645
頭をもたげる,22646
大正解,22647
裏面,22648
瑠璃,22649
目を走らせる,22650
巧い,22651
潤す,22652
ぬめる,22653
王位継承権,22654
まごつく,22655
但し,22656
円満,22657
不真面目,22658
息づく,22659
おでん,22660
不承不承,22661
厳命,22662
鞭打つ,22663
静める,22664
有象無象,22665
払い,22666
巣窟,22667
性悪,22668
配膳,22669
機会を逃す,22670
貶す,22671
いつの間にやら,22672
予定外,22673
機嫌が良い,22674
総攻撃,22675
黙する,22676
湯飲み,22677
チョーク,22678
福島,22679
宗,22680
たぐる,22681
しと,22682
いうところの,22683
のこす,22684
もうこう,22685
しとめる,22686
のたまう,22687
さける,22688
れい,22689
かいつまむ,22690
なまる,22691
こうやって,22692
なにかしら,22693
裏付け,22694
うわごと,22695
はなし,22696
泣きやむ,22697
ヤマ,22698
ぼける,22699
もとめる,22700
もしかしなくても,22701
九日,22702
しっくり,22703
持ち込み,22704
容れる,22705
どっちみち,22706
救急,22707
横断歩道,22708
相容れない,22709
並々ならぬ,22710
書き方,22711
びん,22712
脇道,22713
受け続ける,22714
リタイア,22715
親孝行,22716
キャッチボール,22717
発育,22718
助走,22719
逆境,22720
空色,22721
度量,22722
孤島,22723
忌,22724
成程,22725
貴公子,22726
触媒,22727
仇敵,22728
圏外,22729
水場,22730
両家,22731
艶っぽい,22732
自己犠牲,22733
信仰心,22734
非常階段,22735
練り上げる,22736
いいからいいから,22737
散,22738
街角,22739
口の利き方,22740
壇,22741
時代遅れ,22742
古参,22743
福岡,22744
と言うのも,22745
跳ね飛ばす,22746
多重,22747
一例,22748
苦虫,22749
だま,22750
幾人も,22751
即興,22752
お花畑,22753
流れ着く,22754
腰を落ち着ける,22755
農場,22756
戦局,22757
調べ物,22758
朝飯前,22759
暗黙,22760
畏敬,22761
掻き消す,22762
根を張る,22763
不慮,22764
意気消沈,22765
船団,22766
木綿,22767
むざむざ,22768
おさらば,22769
整理がつく,22770
レギュラー,22771
恵む,22772
実権,22773
束になる,22774
ことあるごとに,22775
あきら,22776
こわす,22777
かない,22778
こっぴどい,22779
キチン,22780
ツテ,22781
天秤にかける,22782
はねのける,22783
もしか,22784
ロウソク,22785
かまど,22786
７,22787
もやる,22788
きん,22789
１歩,22790
訳あり,22791
エグい,22792
しめす,22793
ばかにする,22794
１００円,22795
うすうす,22796
そで,22797
ヒソヒソ,22798
おと,22799
カイ,22800
人,22801
棟,22802
借りを返す,22803
スローモーション,22804
言霊,22805
九つ,22806
大浴場,22807
ニンニク,22808
出し惜しみ,22809
ルナ,22810
優勝者,22811
ピンポーン,22812
両面,22813
潤い,22814
毒薬,22815
暇潰し,22816
有無を言わさず,22817
おっとっと,22818
実務,22819
肩を持つ,22820
スカーフ,22821
節操,22822
聖者,22823
兵団,22824
伯母,22825
気を回す,22826
心理学,22827
人気のある,22828
スクープ,22829
準備運動,22830
帰結,22831
息が切れる,22832
かくて,22833
格式,22834
稚拙,22835
会う約束,22836
一握り,22837
に依る,22838
海を渡る,22839
嫌味を言う,22840
似ても似つかない,22841
アトリエ,22842
全快,22843
ヘルプ,22844
鼻につく,22845
一突き,22846
早鐘を打つ,22847
識,22848
外交官,22849
噂を流す,22850
鍬,22851
掴みかかる,22852
サーカス,22853
ゲームオーバー,22854
過労,22855
し合う,22856
一隊,22857
寝所,22858
助,22859
ねがう,22860
ドッキリ,22861
コンビネーション,22862
髪留め,22863
目上,22864
頰杖,22865
備え付け,22866
見栄を張る,22867
耳が痛い,22868
パクる,22869
武勇,22870
独りごちる,22871
従僕,22872
相も変わらず,22873
財閥,22874
実用,22875
震,22876
ときめき,22877
探り当てる,22878
抗,22879
飛び掛かる,22880
食べかけ,22881
リアリティ,22882
名無し,22883
どこ吹く風,22884
一ヵ月,22885
たおやか,22886
へそ,22887
しろという,22888
クウ,22889
合鍵,22890
ガッチリ,22891
あっというまに,22892
カラクリ,22893
たゆたう,22894
こども,22895
モニタ,22896
怖気づく,22897
マジマジ,22898
かたくな,22899
空き家,22900
件,22901
何としてでも,22902
家庭的,22903
キャスター,22904
利子,22905
エリカ,22906
お近づきになる,22907
結い上げる,22908
埒が明く,22909
威信,22910
難度,22911
顔負け,22912
同人誌,22913
苦味,22914
唐,22915
スラム,22916
とくと,22917
類する,22918
小太り,22919
弔う,22920
無価値,22921
働かす,22922
子宮口,22923
靴底,22924
用意周到,22925
百貨店,22926
そっから,22927
ピエロ,22928
新聞記者,22929
燈,22930
逆になる,22931
チーフ,22932
大皿,22933
居住区,22934
仇を討つ,22935
苦行,22936
休憩所,22937
幌,22938
調子が狂う,22939
左翼,22940
翌,22941
手勢,22942
年をとる,22943
刺青,22944
敵に回る,22945
将来の夢,22946
護送,22947
泣き喚く,22948
腐れる,22949
串焼き,22950
郵便局,22951
夜闇,22952
物憂い,22953
黒人,22954
加味,22955
上下左右,22956
革靴,22957
しっかり者,22958
大満足,22959
美術部,22960
キャンバス,22961
控え目,22962
急く,22963
根負け,22964
入試,22965
来賓,22966
恋仲,22967
素知らぬ顔,22968
外装,22969
吊す,22970
さい,22971
鼻をつく,22972
もしものこと,22973
手合い,22974
さえずり,22975
なんだこりゃ,22976
値打ち,22977
ヤギ,22978
ごい,22979
胸をなで下ろす,22980
バンザイ,22981
るる,22982
おびる,22983
とまどう,22984
Ａ,22985
により,22986
にべもない,22987
振りをする,22988
１５日,22989
なりすます,22990
いかがなもの,22991
お互いさま,22992
じゃれる,22993
這いつくばる,22994
おぶう,22995
話しあう,22996
さわぐ,22997
イカサマ,22998
くだける,22999
ポロポロ,23000
ミサ,23001
媚薬,23002
機関銃,23003
努力家,23004
一太刀,23005
盗聴器,23006
酷い目に遭う,23007
睡眠不足,23008
びしょびしょ,23009
フェイク,23010
没する,23011
混入,23012
枠組み,23013
狡い,23014
縛,23015
光学,23016
下段,23017
アマ,23018
千里,23019
